City Key,City,State Province,Sales Territory
777,Sawyerville,Illinois,Great Lakes
778,Shelbyville,Kentucky,Southeast
779,Shelbyville,Missouri,Plains
780,Shelbyville,Illinois,Great Lakes
781,Shelbyville,Indiana,Great Lakes
782,Sheldahl,Iowa,Plains
783,Sheldon,Iowa,Plains
784,Sheldon,Missouri,Plains
785,Sheldon,North Dakota,Plains
786,Sheldon,Wisconsin,Great Lakes
787,Sheldon,Illinois,Great Lakes
788,Sheldon,Vermont,New England
789,Sheldon,South Carolina,Southeast
790,Sheldon,Minnesota,Plains
791,Sheldon,New York,Mideast
792,Sheldon,Michigan,Great Lakes
793,Sheldon,Texas,Southwest
794,Sheldon,Arizona,Southwest
795,Shell,Wyoming,Rocky Mountain
796,Shell Beach,Louisiana,Southeast
797,Shell Knob,Missouri,Plains
798,Shell Lake,Wisconsin,Great Lakes
799,Shell Rock,Iowa,Plains
800,Shelley,Idaho,Rocky Mountain
801,Shellman,Georgia,Southeast
802,Shellman Bluff,Georgia,Southeast
803,Shellsburg,Iowa,Plains
804,McCartys,New Mexico,Southwest
805,McCaskill,Arkansas,Southeast
806,McCaulley,Texas,Southwest
807,McCausland,Iowa,Plains
808,McCaysville,Georgia,Southeast
809,McClave,Colorado,Rocky Mountain
810,McCleary,Washington,Far West
811,McClelland,Iowa,Plains
812,McClellanville,South Carolina,Southeast
813,McCloud,California,Far West
814,McClure,Ohio,Great Lakes
815,McClure,Illinois,Great Lakes
816,McClure,Pennsylvania,Mideast
817,McClure,Virginia,Southeast
818,McClusky,North Dakota,Plains
819,McColl,South Carolina,Southeast
820,McComb,Mississippi,Southeast
821,McComb,Ohio,Great Lakes
822,McConnells,South Carolina,Southeast
823,McConnellsburg,Pennsylvania,Mideast
824,McConnellstown,Pennsylvania,Mideast
825,McConnelsville,Ohio,Great Lakes
826,McConnico,Arizona,Southwest
827,McCook,Illinois,Great Lakes
828,McCook,Nebraska,Plains
829,McCool,Mississippi,Southeast
830,McCool Junction,Nebraska,Plains
831,McCoole,Maryland,Mideast
832,McCord,Alaska,Far West
833,McCord Bend,Missouri,Plains
834,McCordsville,Indiana,Great Lakes
835,McCormick,South Carolina,Southeast
836,McCormick,Illinois,Great Lakes
837,McCoy,Texas,Southwest
838,Mindenmines,Missouri,Plains
839,Mindoro,Wisconsin,Great Lakes
840,Mine Hill,New Jersey,Mideast
841,Mine La Motte,Missouri,Plains
842,Mineola,Texas,Southwest
843,Mineola,Iowa,Plains
844,Mineola,New York,Mideast
845,Miner,Missouri,Plains
846,Miner,Montana,Rocky Mountain
847,Mineral,Washington,Far West
848,Mineral,Virginia,Southeast
849,Mineral,Illinois,Great Lakes
850,Mineral,California,Far West
851,Mineral Bluff,Georgia,Southeast
852,Mineral City,Ohio,Great Lakes
853,Mineral Hills,Michigan,Great Lakes
854,Mineral Hot Springs,Colorado,Rocky Mountain
855,Mineral Point,Missouri,Plains
856,Mineral Point,Wisconsin,Great Lakes
857,Mineral Ridge,Ohio,Great Lakes
858,Mineral Springs,Arkansas,Southeast
859,Mineral Springs,North Carolina,Southeast
860,Mineral Wells,Texas,Southwest
861,Mineralwells,West Virginia,Southeast
862,Minersville,Pennsylvania,Mideast
863,Minersville,Utah,Rocky Mountain
864,Minerva,Texas,Southwest
865,Minerva,Kentucky,Southeast
866,Minerva,New York,Mideast
867,Minerva,Ohio,Great Lakes
868,Minerva Park,Ohio,Great Lakes
869,Minetto,New York,Mideast
870,Mineville,New York,Mideast
871,Minford,Ohio,Great Lakes
872,Mount Oliver,Pennsylvania,Mideast
873,Mount Olivet,Kentucky,Southeast
874,Mount Orab,Ohio,Great Lakes
875,Mount Penn,Pennsylvania,Mideast
876,Mount Pleasant,Pennsylvania,Mideast
877,Mount Pleasant,Iowa,Plains
878,Mount Pleasant,Wisconsin,Great Lakes
879,Mount Pleasant,Michigan,Great Lakes
880,Mount Pleasant,Tennessee,Southeast
881,Mount Pleasant,Ohio,Great Lakes
882,Mount Pleasant,North Carolina,Southeast
883,Mount Pleasant,Arkansas,Southeast
884,Mount Pleasant,South Carolina,Southeast
885,Mount Pleasant,Texas,Southwest
886,Mount Pleasant,Utah,Rocky Mountain
887,Mount Pleasant,Mississippi,Southeast
888,Mount Pleasant,New York,Mideast
889,Mount Pleasant Mills,Pennsylvania,Mideast
890,Mount Plymouth,Florida,Southeast
891,Mount Pocono,Pennsylvania,Mideast
892,Mount Prospect,Illinois,Great Lakes
893,Mount Pulaski,Illinois,Great Lakes
894,Mount Rainier,Maryland,Mideast
895,Mount Repose,Ohio,Great Lakes
896,Mount Rose,New Jersey,Mideast
897,Mount Royal,New Jersey,Mideast
898,Mount Savage,Maryland,Mideast
899,Mount Selman,Texas,Southwest
900,Mount Shasta,California,Far West
901,Mount Sidney,Virginia,Southeast
902,Mount Sinai,New York,Mideast
903,Mount Solon,Virginia,Southeast
904,Mount Sterling,Missouri,Plains
905,Nicoma Park,Oklahoma,Southwest
906,Nicut,Oklahoma,Southwest
907,Niederwald,Texas,Southwest
908,Nielsville,Minnesota,Plains
909,Nighthawk,Washington,Far West
910,Nightmute,Alaska,Far West
911,Nikep,Maryland,Mideast
912,Nikolai,Alaska,Far West
913,Nikolski,Alaska,Far West
914,Niland,California,Far West
915,Nile,Washington,Far West
916,Niles,Kansas,Plains
917,Niles,New York,Mideast
918,Niles,Illinois,Great Lakes
919,Niles,Ohio,Great Lakes
920,Niles,Michigan,Great Lakes
921,Nilwood,Illinois,Great Lakes
922,Nimmons,Arkansas,Southeast
923,Nimrod,Minnesota,Plains
924,Nina,Kentucky,Southeast
925,Ninaview,Colorado,Rocky Mountain
926,Nine Mile Falls,Washington,Far West
927,Ninety Six,South Carolina,Southeast
928,Ninilchik,Alaska,Far West
929,Ninnekah,Oklahoma,Southwest
930,Ninock,Louisiana,Southeast
931,Niobe,North Dakota,Plains
932,Niobrara,Nebraska,Plains
933,Niota,Tennessee,Southeast
934,Niotaze,Kansas,Plains
935,Nipinnawasee,California,Far West
936,Nipomo,California,Far West
937,Nipton,California,Far West
938,Niskayuna,New York,Mideast
939,Nisland,South Dakota,Plains
940,Orr,Minnesota,Plains
941,Orrick,Missouri,Plains
942,Orrin,North Dakota,Plains
943,Orrington,Maine,New England
944,Orrstown,Pennsylvania,Mideast
945,Orrtanna,Pennsylvania,Mideast
946,Orrum,North Carolina,Southeast
947,Orrville,Alabama,Southeast
948,Orrville,Ohio,Great Lakes
949,Orson,Pennsylvania,Mideast
950,Orting,Washington,Far West
951,Ortley,South Dakota,Plains
952,Ortley Beach,New Jersey,Mideast
953,Ortonville,Minnesota,Plains
954,Ortonville,Michigan,Great Lakes
955,Orviston,Pennsylvania,Mideast
956,Orwell,New York,Mideast
957,Orwell,Vermont,New England
958,Orwell,Ohio,Great Lakes
959,Orwigsburg,Pennsylvania,Mideast
960,Osage,Arkansas,Southeast
961,Osage,Iowa,Plains
962,Osage,Wyoming,Rocky Mountain
963,Osage,West Virginia,Southeast
964,Osage,Oklahoma,Southwest
965,Osage,Minnesota,Plains
966,Osage Beach,Missouri,Plains
967,Osage City,Kansas,Plains
968,Osakis,Minnesota,Plains
969,Osawatomie,Kansas,Plains
970,Osborn,Missouri,Plains
971,Osborne,Kansas,Plains
972,Osburn,Idaho,Rocky Mountain
973,Oscarville,Alaska,Far West
974,Osceola,South Dakota,Plains
975,Nisqually,Washington,Far West
976,Osceola,New York,Mideast
977,Saxapahaw,North Carolina,Southeast
978,Saxe,Virginia,Southeast
979,Saxeville,Wisconsin,Great Lakes
980,Saxis,Virginia,Southeast
981,Saxman,Kansas,Plains
982,Saxman,Alaska,Far West
983,Saxon,Wisconsin,Great Lakes
984,Saxon,South Carolina,Southeast
985,Saxonburg,Pennsylvania,Mideast
986,Saxton,Pennsylvania,Mideast
987,Saxton,Kentucky,Southeast
988,Saxtons River,Vermont,New England
989,Saybrook,Illinois,Great Lakes
990,Saybrook,Ohio,Great Lakes
991,Saybrook Manor,Connecticut,New England
992,Saylorsburg,Pennsylvania,Mideast
993,Saylorville,Iowa,Plains
994,Sayner,Wisconsin,Great Lakes
995,Sayre,Oklahoma,Southwest
996,Sayre,Pennsylvania,Mideast
997,Sayreville,New Jersey,Mideast
998,Sayville,New York,Mideast
999,Scaggsville,Maryland,Mideast
1000,Scales Mound,Illinois,Great Lakes
1001,Scallorn,Texas,Southwest
1002,Scalp Level,Pennsylvania,Mideast
1003,Scaly Mountain,North Carolina,Southeast
1004,Scammon,Kansas,Plains
1005,Scammon Bay,Alaska,Far West
1006,Scandia,Washington,Far West
1007,Scandia,Kansas,Plains
1008,Scandia,Minnesota,Plains
1009,Osceola,Wisconsin,Great Lakes
1010,Osceola,Iowa,Plains
1011,Osceola,Missouri,Plains
1012,Osceola,Nebraska,Plains
1013,Osceola,Indiana,Great Lakes
1014,Osceola,Arkansas,Southeast
1015,Osceola Mills,Pennsylvania,Mideast
1016,Oscoda,Michigan,Great Lakes
1017,Oscura,New Mexico,Southwest
1018,Osgood,Idaho,Rocky Mountain
1019,Osgood,Indiana,Great Lakes
1020,Osgood,Ohio,Great Lakes
1021,Osgood,Missouri,Plains
1022,Oshkosh,Nebraska,Plains
1023,Oshkosh,Wisconsin,Great Lakes
1024,Oshoto,Wyoming,Rocky Mountain
1025,Osierfield,Georgia,Southeast
1026,Osino,Nevada,Far West
1027,Oskaloosa,Missouri,Plains
1028,Oskaloosa,Iowa,Plains
1029,Oskaloosa,Kansas,Plains
1030,Oskawalik,Alaska,Far West
1031,Oslo,Florida,Southeast
1032,Oslo,Minnesota,Plains
1033,Osman,Illinois,Great Lakes
1034,Osmond,Wyoming,Rocky Mountain
1035,Osmond,Nebraska,Plains
1036,Osnabrock,North Dakota,Plains
1037,Oso,Washington,Far West
1038,Osprey,Florida,Southeast
1039,Osseo,Wisconsin,Great Lakes
1040,Osseo,Minnesota,Plains
1041,Osseo,Michigan,Great Lakes
1042,Ossian,New York,Mideast
1043,Ossian,Iowa,Plains
1044,Pettus,Texas,Southwest
1045,Petty,Texas,Southwest
1046,Pevely,Missouri,Plains
1047,Pewamo,Michigan,Great Lakes
1048,Pewaukee,Wisconsin,Great Lakes
1049,Pewaukee village,Wisconsin,Great Lakes
1050,Pewee Valley,Kentucky,Southeast
1051,Peyton,Colorado,Rocky Mountain
1052,Pfeifer,Kansas,Plains
1053,Pflugerville,Texas,Southwest
1054,Pharr,Texas,Southwest
1055,Pharsalia,New York,Mideast
1056,Pheba,Mississippi,Southeast
1057,Phelan,California,Far West
1058,Phelps,Georgia,Southeast
1059,Phelps,Texas,Southwest
1060,Phelps,Wisconsin,Great Lakes
1061,Phelps,Kentucky,Southeast
1062,Phelps,New York,Mideast
1063,Phelps City,Missouri,Plains
1064,Phenix,Virginia,Southeast
1065,Phenix City,Alabama,Southeast
1066,Phil Campbell,Alabama,Southeast
1067,Philadelphia,Mississippi,Southeast
1068,Philadelphia,Tennessee,Southeast
1069,Philadelphia,New York,Mideast
1070,Philadelphia,Pennsylvania,Mideast
1071,Philadelphia,Missouri,Plains
1072,Philbrook,Minnesota,Plains
1073,Philip,South Dakota,Plains
1074,Philipp,Mississippi,Southeast
1075,Philippi,West Virginia,Southeast
1076,Philipsburg,Pennsylvania,Mideast
1077,Philipsburg,Montana,Rocky Mountain
1078,Hesperia,Michigan,Great Lakes
1079,Hesperus,Colorado,Rocky Mountain
1080,Hess,Maryland,Mideast
1081,Hessel,Michigan,Great Lakes
1082,Hessmer,Louisiana,Southeast
1083,Hesston,Kansas,Plains
1084,Hessville,Ohio,Great Lakes
1085,Hester,Oklahoma,Southwest
1086,Hetland,South Dakota,Plains
1087,Hettick,Illinois,Great Lakes
1088,Hettinger,North Dakota,Plains
1089,Heuvelton,New York,Mideast
1090,Hewins,Kansas,Plains
1091,Hewitt,New Jersey,Mideast
1092,Hewitt,Texas,Southwest
1093,Hewitt,Wisconsin,Great Lakes
1094,Hewitt,Minnesota,Plains
1095,Hewlett,New York,Mideast
1096,Hewlett,Virginia,Southeast
1097,Hewlett Bay Park,New York,Mideast
1098,Hewlett Harbor,New York,Mideast
1099,Hewlett Neck,New York,Mideast
1100,Hext,Texas,Southwest
1101,Heyburn,Idaho,Rocky Mountain
1102,Heyworth,Illinois,Great Lakes
1103,Hialeah,Florida,Southeast
1104,Hialeah Gardens,Florida,Southeast
1105,Hiattville,Kansas,Plains
1106,Hiawassee,Georgia,Southeast
1107,Hiawatha,Iowa,Plains
1108,Hiawatha,Kansas,Plains
1109,Hiawatha,Utah,Rocky Mountain
1110,Hiawatha,Colorado,Rocky Mountain
1111,Hibbard,Arizona,Southwest
1112,Ossian,Indiana,Great Lakes
1113,Phillips,Oklahoma,Southwest
1114,Hibbing,Minnesota,Plains
1115,Red Dog Mine,Alaska,Far West
1116,Red Elm,South Dakota,Plains
1117,Red Feather Lakes,Colorado,Rocky Mountain
1118,Red Gate,Texas,Southwest
1119,Red Head,Florida,Southeast
1120,Red Hill,Alabama,Southeast
1121,Red Hill,South Carolina,Southeast
1122,Red Hill,Pennsylvania,Mideast
1123,Red Hook,New York,Mideast
1124,Red Jacket,West Virginia,Southeast
1125,Red Lake,Minnesota,Plains
1126,Red Lake,Arizona,Southwest
1127,Red Lake Falls,Minnesota,Plains
1128,Red Level,Alabama,Southeast
1129,Red Lick,Texas,Southwest
1130,Red Lick,Mississippi,Southeast
1131,Red Lion,New Jersey,Mideast
1132,Red Lion,Ohio,Great Lakes
1133,Red Lion,Pennsylvania,Mideast
1134,Red Lodge,Montana,Rocky Mountain
1135,Red Mesa,Arizona,Southwest
1136,Red Mills,New York,Mideast
1137,Red Mountain,California,Far West
1138,Red Oak,Louisiana,Southeast
1139,Red Oak,Oklahoma,Southwest
1140,Red Oak,Texas,Southwest
1141,Red Oak,Georgia,Southeast
1142,Red Oak,North Carolina,Southeast
1143,Red Oak,Iowa,Plains
1144,Red Oaks Mill,New York,Mideast
1145,Red River,New Mexico,Southwest
1146,Phillips,Maine,New England
1147,Phillips,Texas,Southwest
1148,Phillips,Wisconsin,Great Lakes
1149,Phillips,Nebraska,Plains
1150,Phillipsburg,Ohio,Great Lakes
1151,Phillipsburg,Missouri,Plains
1152,Phillipsburg,Kansas,Plains
1153,Phillipsburg,New Jersey,Mideast
1154,Phillipsburg,Kentucky,Southeast
1155,Phillipston,Massachusetts[E],New England
1156,Phillipstown,Illinois,Great Lakes
1157,Phillipsville,California,Far West
1158,Philmont,New York,Mideast
1159,Philo,Ohio,Great Lakes
1160,Philo,Illinois,Great Lakes
1161,Philo,California,Far West
1162,Philomath,Georgia,Southeast
1163,Philomath,Oregon,Far West
1164,Philpot,Kentucky,Southeast
1165,Phippsburg,Colorado,Rocky Mountain
1166,Phippsburg,Maine,New England
1167,Phlox,Wisconsin,Great Lakes
1168,Phoenicia,New York,Mideast
1169,Phoenix,New York,Mideast
1170,Phoenix,Illinois,Great Lakes
1171,Phoenix,Louisiana,Southeast
1172,Phoenix,Mississippi,Southeast
1173,Phoenix,Oregon,Far West
1174,Phoenix,Arizona,Southwest
1175,Phoenix Lake,California,Far West
1176,Phoenixville,Pennsylvania,Mideast
1177,Pica,Arizona,Southwest
1178,Picabo,Idaho,Rocky Mountain
1179,Picacho,Arizona,Southwest
1180,Hibernia,New Jersey,Mideast
1181,Hickman,Nebraska,Plains
1182,Hickman,Kentucky,Southeast
1183,Hickman,California,Far West
1184,Hickok,Kansas,Plains
1185,Hickory,Maryland,Mideast
1186,Hickory,Oklahoma,Southwest
1187,Hickory,Pennsylvania,Mideast
1188,Hickory,Mississippi,Southeast
1189,Hickory,North Carolina,Southeast
1190,Hickory Corners,Michigan,Great Lakes
1191,Hickory Creek,Texas,Southwest
1192,Hickory Flat,Mississippi,Southeast
1193,Hickory Grove,South Carolina,Southeast
1194,Hickory Grove,North Carolina,Southeast
1195,Hickory Grove,Wisconsin,Great Lakes
1196,Hickory Hill,Pennsylvania,Mideast
1197,Hickory Hills,Illinois,Great Lakes
1198,Hickory Plains,Arkansas,Southeast
1199,Hickory Ridge,Arkansas,Southeast
1200,Hickory Valley,Tennessee,Southeast
1201,Hickory Withe,Tennessee,Southeast
1202,Hickox,Georgia,Southeast
1203,Hicks,Louisiana,Southeast
1204,Hickson,North Dakota,Plains
1205,Hicksville,Ohio,Great Lakes
1206,Hicksville,New York,Mideast
1207,Hico,Louisiana,Southeast
1208,Hico,West Virginia,Southeast
1209,Hico,Texas,Southwest
1210,Hidalgo,Texas,Southwest
1211,Hidalgo,Illinois,Great Lakes
1212,Hidden Hills,California,Far West
1213,Hidden Spring,Idaho,Rocky Mountain
1214,Portland,Indiana,Great Lakes
1215,Portland,Pennsylvania,Mideast
1216,Portland,North Dakota,Plains
1217,Portland,Maine,New England
1218,Portland,Michigan,Great Lakes
1219,Portland,Connecticut,New England
1220,Portland,Arkansas,Southeast
1221,Portland,Tennessee,Southeast
1222,Portland,Colorado,Rocky Mountain
1223,Portland,Florida,Southeast
1224,Portland,Oregon,Far West
1225,Portland,Texas,Southwest
1226,Portland,Iowa,Plains
1227,Portland,Missouri,Plains
1228,Portland,New York,Mideast
1229,Portland,Kansas,Plains
1230,Portland,Wisconsin,Great Lakes
1231,Portland Mills,Pennsylvania,Mideast
1232,Portola,California,Far West
1233,Portola Valley,California,Far West
1234,Portsmouth,Rhode Island,New England
1235,Portsmouth,New Hampshire,New England
1236,Portsmouth,Virginia,Southeast
1237,Portsmouth,Ohio,Great Lakes
1238,Portsmouth,Iowa,Plains
1239,Portville,New York,Mideast
1240,Porum,Oklahoma,Southwest
1241,Posen,Michigan,Great Lakes
1242,Posen,Illinois,Great Lakes
1243,Posey,California,Far West
1244,Posey,Texas,Southwest
1245,Poseyville,Indiana,Great Lakes
1246,Poso Park,California,Far West
1247,Possession,Washington,Far West
1248,Picacho,New Mexico,Southwest
1249,Hidden Timber,South Dakota,Plains
1250,Post,Oregon,Far West
1251,Post,Texas,Southwest
1252,Post Creek,Montana,Rocky Mountain
1253,Post Falls,Idaho,Rocky Mountain
1254,Post Lake,Wisconsin,Great Lakes
1255,Post Oak,Missouri,Plains
1256,Post Oak Bend City,Texas,Southwest
1257,Postelle,Arkansas,Southeast
1258,Poston,South Carolina,Southeast
1259,Poston,Arizona,Southwest
1260,Postville,Iowa,Plains
1261,Postville,Wisconsin,Great Lakes
1262,Potala Pastillo,Puerto Rico (US Territory),External
1263,Potato Creek,South Dakota,Plains
1264,Poteau,Oklahoma,Southwest
1265,Poteet,Texas,Southwest
1266,Poth,Texas,Southwest
1267,Potlatch,Idaho,Rocky Mountain
1268,Potomac,Maryland,Mideast
1269,Potomac,Illinois,Great Lakes
1270,Potomac Heights,Maryland,Mideast
1271,Potomac Mills,Virginia,Southeast
1272,Potomac Park,Maryland,Mideast
1273,Potosi,Missouri,Plains
1274,Potosi,Wisconsin,Great Lakes
1275,Potosi,Texas,Southwest
1276,Potrero,California,Far West
1277,Potsdam,Ohio,Great Lakes
1278,Potsdam,New York,Mideast
1279,Pottawattamie Park,Indiana,Great Lakes
1280,Potter,Nebraska,Plains
1281,Potter,Arkansas,Southeast
1282,Hidden Valley,Indiana,Great Lakes
1283,Hidden Valley Lake,California,Far West
1284,Hiddenite,North Carolina,Southeast
1285,Hideaway,Texas,Southwest
1286,Hide-A-Way Hills,Ohio,Great Lakes
1287,Hideout,Utah,Rocky Mountain
1288,Higbee,Missouri,Plains
1289,Higden,Arkansas,Southeast
1290,Higganum,Connecticut,New England
1291,Higgins,Texas,Southwest
1292,Higginson,Arkansas,Southeast
1293,Higginsport,Ohio,Great Lakes
1294,Higginsville,Missouri,Plains
1295,Higgston,Georgia,Southeast
1296,High Amana,Iowa,Plains
1297,High Bridge,Kentucky,Southeast
1298,High Bridge,Wisconsin,Great Lakes
1299,High Bridge,New Jersey,Mideast
1300,High Falls,New York,Mideast
1301,High Hill,Missouri,Plains
1302,High Island,Texas,Southwest
1303,High Landing,Minnesota,Plains
1304,High Point,Missouri,Plains
1305,High Point,North Carolina,Southeast
1306,High Ridge,Missouri,Plains
1307,High Rock,North Carolina,Southeast
1308,High Rock,Washington,Far West
1309,High Rolls,New Mexico,Southwest
1310,High Shoals,North Carolina,Southeast
1311,High Springs,Florida,Southeast
1312,Highbank,Texas,Southwest
1313,Highcliff,Pennsylvania,Mideast
1314,Highfield,Maryland,Mideast
1315,Highfill,Arkansas,Southeast
1316,Mingo,Iowa,Plains
1317,Mount Sterling,Wisconsin,Great Lakes
1318,Mount Sterling,Illinois,Great Lakes
1319,Mount Sterling,Iowa,Plains
1320,Mount Sterling,Kentucky,Southeast
1321,Mount Sterling,Ohio,Great Lakes
1322,Mount Storm,West Virginia,Southeast
1323,Mount Summit,Indiana,Great Lakes
1324,Mount Tabor,Wisconsin,Great Lakes
1325,Mount Tabor,Vermont,New England
1326,Mount Trumbull,Arizona,Southwest
